page_type,input_count,button_count,link_count,form_count,image_count,heading_count,list_count,table_count,password_fields,email_inputs,checkbox_count,radio_count,search_box_present,navbar_present,footer_present,sidebar_present,modal_present,aria_labels_count,aria_buttons_count,aria_roles_count,login_keyword_count,register_keyword_count,search_keyword_count,cart_keyword_count,checkout_keyword_count,payment_keyword_count,profile_keyword_count,add_to_cart_keyword_count,avg_form_size,max_form_size,submit_button_count,title_length,visible_text_length
PROFILE,10,5,20,1,2,5,2,0,0,0,2,0,0,1,1,1,0,6,2,3,0,0,0,0,0,0,11,1,12.0,17,0,36,496
SETTINGS,2,4,21,2,15,6,1,0,0,0,9,6,0,1,0,1,0,1,0,4,0,0,1,0,0,2,0,1,9.5,11,2,51,683
LOGIN,4,1,6,1,13,5,3,0,1,0,3,1,1,0,1,1,0,3,3,4,4,1,1,0,0,0,0,0,9.0,11,1,29,132
PAYMENT,5,1,26,1,13,5,3,0,0,0,0,0,0,0,0,0,0,5,1,3,0,1,1,0,0,9,0,0,5.0,6,0,45,329
CART,8,7,20,0,8,3,2,0,0,0,1,0,0,1,1,1,0,2,1,5,0,0,0,4,4,0,0,0,0.0,0,1,42,297
SEARCH,3,2,57,1,24,5,7,2,0,0,0,0,1,1,1,0,0,8,2,3,0,0,5,1,0,0,0,0,7.0,8,4,14,645
LOGIN,2,2,6,1,16,3,0,1,1,1,0,0,0,0,1,0,0,3,0,2,7,0,3,1,0,0,0,0,3.0,3,1,42,130
UNKNOWN,6,4,21,0,7,2,1,1,0,0,1,0,0,1,1,1,0,4,2,4,1,0,0,0,0,0,0,0,0.0,0,0,34,547
CART,7,4,21,0,9,2,3,0,0,0,1,1,1,1,1,0,0,6,0,3,0,1,1,4,2,1,0,0,0.0,0,0,27,238
CART,4,5,24,2,10,4,4,0,0,0,1,0,0,1,1,0,0,4,0,3,0,0,1,6,1,0,0,0,2.5,3,0,13,459
CART,6,7,22,2,9,4,2,0,0,0,1,1,0,1,1,0,1,6,1,4,0,0,0,11,2,0,0,0,5.5,9,3,30,453
HOME,0,6,67,1,35,16,5,0,0,0,1,1,1,1,0,0,0,9,2,1,3,0,2,0,0,0,0,0,2.0,2,0,46,661
SETTINGS,5,10,15,4,9,7,0,0,0,0,14,5,0,1,0,1,0,6,2,3,1,0,0,1,0,0,0,0,6.25,6,1,49,622
SETTINGS,10,12,12,1,8,3,2,1,0,0,9,8,0,1,1,0,0,8,4,6,0,0,1,0,0,0,0,0,28.0,31,1,49,798
UNKNOWN,10,3,30,0,6,5,2,0,0,0,1,0,0,1,1,0,1,2,0,2,0,0,0,1,0,0,0,0,0.0,0,1,43,387
CART,3,7,14,0,11,6,3,2,0,0,1,2,0,1,1,1,0,4,1,3,0,0,0,6,1,0,0,1,0.0,0,1,24,339
PROFILE,6,2,19,1,6,4,3,1,0,0,1,0,1,1,1,0,0,5,1,3,0,0,1,0,0,0,7,0,8.0,8,1,37,486
REGISTER,6,2,7,1,14,8,2,0,1,1,2,0,1,1,1,0,1,6,2,4,0,6,1,0,0,0,1,0,9.0,11,1,29,299
CHECKOUT,16,6,25,1,10,5,1,2,0,0,0,2,1,1,0,0,0,3,0,2,0,0,0,0,10,0,0,0,21.0,27,3,44,218
HOME,1,3,63,2,29,16,0,0,0,0,0,0,1,1,0,1,0,4,2,1,1,0,1,0,0,0,0,0,0.5,0,0,17,876
SEARCH,3,4,66,1,14,6,8,1,0,0,0,0,1,1,0,1,1,8,3,3,0,0,8,0,0,0,0,0,4.0,5,1,23,617
REGISTER,10,3,6,1,16,5,3,0,2,1,1,1,1,1,1,0,0,4,2,2,0,4,1,0,0,0,0,0,13.0,17,1,29,204
LOGIN,2,4,4,1,13,5,2,0,1,1,3,0,0,0,1,1,1,3,5,5,6,0,1,1,0,0,0,0,6.0,9,1,56,124
UNKNOWN,11,3,22,1,14,4,1,0,0,0,1,0,0,1,1,0,0,7,1,2,0,0,1,1,2,0,0,0,13.0,18,1,40,717
LOGIN,4,2,5,1,7,6,1,0,1,1,1,0,1,0,1,0,0,4,0,6,8,0,2,2,0,0,1,0,6.0,8,1,13,178
HOME,3,6,73,1,25,12,4,0,0,0,1,1,1,1,1,1,0,6,4,4,1,0,1,0,0,0,0,0,6.0,8,1,33,815
HOME,2,4,71,1,23,11,2,0,0,0,1,1,1,1,1,0,0,6,2,2,1,0,0,0,0,0,0,0,5.0,6,1,31,1313
PAYMENT,14,1,21,1,9,2,2,0,0,0,0,3,0,0,1,0,0,7,4,2,1,0,1,0,0,7,0,0,18.0,29,1,50,282
UNKNOWN,10,0,22,2,9,6,1,1,0,0,2,0,1,1,1,1,1,3,2,0,0,0,1,0,1,0,0,0,6.0,9,0,27,625
UNKNOWN,15,7,16,1,7,7,0,0,0,0,1,1,0,1,1,0,0,4,2,1,0,0,1,1,0,0,0,0,18.0,29,1,44,790
SEARCH,1,3,67,2,18,8,5,2,0,0,0,0,1,1,1,0,0,4,0,4,0,0,7,0,0,0,0,0,1.5,1,2,38,522
UNKNOWN,12,0,21,1,7,4,2,0,0,0,1,0,1,1,1,1,0,6,1,1,0,0,1,0,0,0,0,0,16.0,16,3,34,160
CHECKOUT,10,4,19,1,8,4,0,2,0,0,3,5,1,0,0,0,0,9,1,4,0,0,2,1,7,0,1,0,19.0,22,1,46,457
PAYMENT,7,2,29,1,17,8,1,1,0,0,1,0,0,0,0,0,0,6,2,4,0,0,1,0,0,7,0,0,8.0,12,0,39,232
UNKNOWN,14,6,19,1,13,3,1,0,0,0,0,0,0,1,1,0,1,4,2,4,1,0,1,0,0,0,0,0,16.0,22,2,34,330
SEARCH,5,3,80,1,19,5,6,2,0,0,1,0,1,0,1,0,0,1,3,4,0,0,6,0,0,0,0,0,7.0,9,1,25,731
PAYMENT,11,9,28,2,14,8,2,1,0,0,2,0,1,0,0,1,0,5,4,1,0,1,1,0,1,10,0,0,8.0,11,3,47,176
CHECKOUT,12,6,25,1,12,4,3,0,0,0,0,6,0,0,0,0,0,2,0,4,0,0,0,0,6,0,0,0,18.0,31,0,33,478
SEARCH,1,5,69,1,20,7,6,1,0,0,2,1,1,1,1,0,0,4,2,4,0,0,4,0,0,0,0,0,6.0,10,2,40,667
SETTINGS,6,7,19,2,6,10,2,0,0,0,11,5,0,1,1,0,0,3,1,3,0,0,0,0,0,0,0,0,11.0,17,0,55,309
HOME,7,6,70,0,31,12,1,0,0,0,0,0,1,1,1,1,0,5,4,3,0,0,2,0,1,0,1,0,0.0,0,1,33,171
ERROR,2,2,4,0,3,6,4,0,0,0,1,2,1,1,1,0,0,6,1,4,1,0,0,0,0,0,0,0,0.0,0,1,18,66
PROFILE,6,5,21,2,4,5,2,0,0,0,3,0,0,1,1,0,0,6,4,2,0,0,0,1,0,0,10,0,4.5,4,0,29,536
SEARCH,1,2,74,1,14,2,11,2,0,0,0,0,1,1,1,1,0,6,3,1,0,0,6,0,0,0,0,0,1.0,1,0,49,163
LOGIN,4,1,11,1,6,4,0,0,1,1,0,0,1,0,1,1,0,4,2,4,5,1,0,0,0,0,0,0,5.0,6,1,30,193
ERROR,0,0,2,0,3,4,1,2,0,0,0,2,0,1,1,0,0,5,4,3,0,0,0,0,0,1,0,0,0.0,0,0,15,40
LOGIN,3,3,5,1,12,2,1,0,1,1,2,0,0,0,0,0,0,5,1,1,4,0,0,0,1,0,0,0,6.0,10,1,56,165
UNKNOWN,13,3,21,2,8,6,7,1,0,0,2,1,0,0,1,0,1,7,2,5,0,0,0,0,0,0,0,0,8.5,10,1,29,440
PROFILE,8,5,19,1,3,7,2,1,0,0,2,1,1,1,1,0,0,4,2,5,0,0,0,0,0,0,8,0,13.0,21,2,26,315
UNKNOWN,15,3,19,1,11,4,0,0,0,0,1,1,1,1,1,0,0,8,3,1,0,0,0,0,0,0,0,0,19.0,31,2,31,324
PRODUCT,2,5,17,0,19,9,1,0,0,0,0,0,1,1,1,0,0,7,0,1,0,0,0,0,0,0,0,5,0.0,0,2,33,1472
REGISTER,7,1,11,1,9,0,2,0,2,1,2,0,0,1,1,1,0,5,2,7,0,4,1,0,0,0,0,0,10.0,12,1,37,250
PROFILE,7,6,21,1,4,5,3,0,0,0,2,1,0,1,1,0,1,5,1,1,0,1,0,0,0,0,4,0,10.0,14,0,26,556
CHECKOUT,17,2,21,2,16,7,1,0,0,0,1,6,0,1,0,0,0,3,0,2,1,0,0,0,4,0,0,0,12.5,17,1,25,528
ERROR,1,0,2,0,1,5,3,0,0,0,0,0,0,1,1,0,0,3,0,2,0,1,0,0,0,0,1,0,0.0,0,0,19,59
REGISTER,8,2,6,1,8,4,2,0,2,1,3,0,0,1,1,0,0,4,5,1,0,4,0,0,1,0,0,0,12.0,19,1,21,196
SETTINGS,6,8,20,3,11,3,0,0,0,0,7,7,0,1,1,1,0,8,1,3,0,0,0,1,0,0,0,0,7.0,11,1,23,317
HOME,5,3,64,0,30,13,2,0,0,0,1,2,1,1,1,1,0,7,4,2,0,0,2,0,0,0,0,0,0.0,0,2,32,1280
CART,3,8,21,2,9,11,5,1,0,0,1,1,0,1,1,0,0,2,2,3,0,0,1,4,1,0,0,0,3.0,5,1,26,387
SETTINGS,5,6,12,2,16,6,1,0,0,0,11,5,0,0,1,0,0,3,3,2,0,1,0,0,0,0,0,0,11.5,14,2,28,306
CART,7,2,23,0,9,7,3,1,0,0,1,1,1,1,1,0,0,4,3,2,0,0,2,8,3,0,0,0,0.0,0,0,38,548
PAYMENT,9,2,25,1,10,7,0,0,0,0,0,0,0,0,0,0,0,8,1,2,0,0,1,1,0,14,0,0,11.0,16,2,35,314
LOGIN,3,2,7,1,11,6,3,0,1,1,1,0,0,1,1,0,0,7,0,7,7,0,0,0,0,0,0,0,5.0,7,1,39,100
SETTINGS,3,7,24,5,9,10,0,1,0,0,9,4,0,1,1,0,0,4,1,6,0,0,1,1,0,0,0,0,3.4,5,1,29,350
CHECKOUT,19,4,32,2,16,7,3,0,0,0,2,3,0,0,0,0,0,7,3,3,0,0,0,1,5,0,0,0,12.0,13,0,43,382
CART,2,4,18,3,6,8,4,1,0,0,1,2,0,0,1,0,0,8,5,6,1,0,0,12,3,0,0,0,2.0,2,1,54,739
PRODUCT,1,7,12,1,15,14,2,0,0,0,3,1,0,1,1,0,0,6,1,2,0,0,1,0,1,0,0,6,6.0,7,1,39,1073
PAYMENT,11,3,22,1,7,2,0,1,0,0,3,1,0,0,0,0,0,3,2,0,2,0,1,1,0,10,0,0,16.0,18,1,34,215
REGISTER,4,1,7,1,4,9,0,1,2,1,1,2,1,1,1,0,0,4,0,2,0,6,0,0,0,0,0,0,8.0,13,1,32,185
SETTINGS,9,10,18,4,9,6,0,0,0,0,11,5,0,1,1,0,0,2,2,3,0,0,0,0,0,0,0,0,6.25,9,0,45,343
LOGIN,3,3,4,1,11,6,0,1,1,1,0,2,0,1,1,0,0,3,3,2,4,0,0,0,0,0,0,0,6.0,8,1,37,119
REGISTER,6,4,8,1,12,6,2,0,1,1,1,0,0,1,1,0,0,2,0,4,0,8,0,2,0,0,0,0,8.0,8,1,35,219
LOGIN,4,2,7,1,13,3,4,1,2,0,2,0,0,1,0,0,0,6,5,2,3,0,0,0,0,0,0,0,7.0,8,1,31,206
PAYMENT,9,2,20,1,9,3,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,8,0,0,9.0,10,0,36,189
UNKNOWN,9,3,15,1,8,3,1,0,0,0,1,1,0,1,1,0,0,6,0,3,0,0,1,1,0,0,0,0,11.0,12,0,33,762
LOGIN,7,4,4,1,8,11,3,0,1,1,1,2,0,1,0,0,0,8,1,3,5,0,0,0,0,0,0,0,11.0,11,1,31,147
UNKNOWN,11,3,17,3,14,8,1,0,0,0,0,0,1,1,1,1,0,2,2,1,0,0,1,0,0,0,0,0,3.67,4,0,42,248
SEARCH,1,3,54,1,19,2,8,1,0,0,1,0,1,1,1,0,0,5,3,4,0,0,9,0,0,0,0,0,5.0,8,3,44,730
SEARCH,1,2,57,1,18,9,9,2,0,0,0,1,1,1,0,0,0,4,3,6,0,0,7,0,0,0,0,0,3.0,4,1,37,676
PRODUCT,1,6,26,0,15,6,2,0,0,0,2,1,0,1,1,0,0,8,0,1,0,0,1,0,0,0,1,7,0.0,0,0,34,464
UNKNOWN,11,0,16,1,6,5,0,1,0,0,0,1,1,1,0,0,0,3,3,6,0,0,0,0,0,0,0,0,13.0,20,1,26,712
PRODUCT,2,6,17,1,15,19,0,0,0,0,0,0,0,0,1,0,0,1,2,3,0,0,1,0,0,0,0,7,4.0,4,2,46,1231
REGISTER,7,1,8,1,8,4,1,0,1,1,2,0,0,1,1,0,0,4,3,7,0,4,1,0,0,0,1,0,10.0,10,1,41,175
SEARCH,3,4,68,2,26,5,8,0,0,0,1,0,1,1,1,0,0,4,1,2,0,0,10,0,1,0,0,0,2.5,3,1,48,477
LOGIN,5,1,8,2,10,6,2,0,1,0,1,1,0,1,1,0,0,5,2,4,5,0,0,2,0,0,0,0,4.0,5,1,35,247
PROFILE,7,7,19,1,4,10,0,1,0,0,0,1,1,1,1,1,0,6,2,7,0,0,0,0,0,0,5,0,8.0,11,0,66,259
PRODUCT,1,3,22,1,15,10,1,0,0,0,2,1,0,1,1,0,1,6,2,2,1,0,0,0,0,0,0,6,5.0,6,1,34,1019
HOME,8,1,72,1,25,16,3,1,0,0,2,1,1,1,1,0,0,6,2,1,0,0,5,0,0,0,0,0,12.0,19,1,39,696
PRODUCT,1,5,14,0,19,9,0,2,0,0,4,0,0,1,1,0,1,5,3,3,0,0,0,1,0,0,0,3,0.0,0,0,35,357
REGISTER,8,3,10,1,15,1,0,0,2,1,2,0,1,1,1,0,0,3,6,2,0,9,0,1,0,0,0,1,11.0,15,1,48,175
ERROR,0,0,5,0,0,8,2,2,0,0,1,1,1,1,1,1,0,10,1,2,0,0,2,0,0,0,0,0,0.0,0,0,14,39
SETTINGS,8,5,12,3,7,5,1,0,0,0,12,5,1,1,1,1,0,6,0,3,0,1,0,0,0,0,0,0,9.0,12,2,31,409
PROFILE,4,7,27,2,3,4,2,0,0,0,1,1,1,1,1,0,0,7,2,5,1,0,0,0,0,0,8,0,3.5,6,1,38,257
ERROR,0,0,3,0,0,8,4,0,0,0,0,0,1,0,1,0,0,4,1,4,0,0,1,0,0,0,0,0,0.0,0,2,13,90
UNKNOWN,10,1,23,2,8,7,5,0,0,0,1,0,0,1,1,0,0,7,3,0,0,0,1,0,0,0,0,0,6.0,7,1,29,641
REGISTER,8,2,3,1,10,5,3,0,2,1,2,0,0,1,1,0,0,3,1,3,0,7,0,0,0,0,0,0,11.0,17,1,16,229
CART,1,6,23,1,8,4,4,0,0,0,0,2,1,0,1,0,0,8,5,2,1,0,0,11,3,0,0,0,3.0,4,0,22,625
PROFILE,5,8,25,2,4,4,3,0,0,0,2,0,0,1,0,0,0,2,0,6,0,0,0,0,0,0,6,0,3.5,4,0,36,719
CART,5,6,17,1,10,6,5,1,0,0,2,0,0,1,1,0,0,2,0,5,0,0,0,8,3,0,0,0,7.0,10,0,25,600
CHECKOUT,15,0,19,2,14,2,3,0,0,0,0,5,0,0,0,0,0,8,3,2,0,0,0,0,4,0,0,0,10.0,10,0,50,237
HOME,2,2,58,0,29,20,2,0,0,0,0,0,1,1,1,1,0,2,1,1,1,0,3,2,0,0,0,0,0.0,0,2,42,1194
UNKNOWN,8,1,15,0,12,7,2,1,0,0,0,2,1,0,1,1,0,4,2,5,1,0,0,0,0,0,0,0,0.0,0,0,21,209
PAYMENT,11,2,19,1,7,5,4,0,0,0,2,0,1,0,0,1,1,5,1,7,1,0,0,0,0,9,0,0,13.0,23,0,29,246
SETTINGS,4,9,27,3,10,3,2,0,0,0,10,5,1,1,1,0,0,3,2,3,0,0,1,0,0,0,0,0,6.67,7,1,46,469
SETTINGS,7,6,24,2,12,6,1,0,0,0,11,5,0,1,1,1,0,5,1,2,0,0,0,0,0,0,0,0,12.0,17,1,29,543
HOME,9,4,78,3,21,11,0,1,0,0,0,0,0,1,1,1,0,6,2,1,0,0,1,0,0,0,0,0,4.0,6,3,24,284
HOME,6,3,67,1,31,13,1,0,0,0,0,0,1,1,1,0,0,6,1,3,0,0,3,0,0,0,0,0,6.0,6,0,18,600
PRODUCT,3,8,26,1,15,12,1,2,0,0,1,3,0,1,1,1,0,4,2,3,0,0,0,0,0,0,0,5,9.0,14,2,37,856
PRODUCT,2,5,16,4,16,9,1,0,0,0,0,0,0,1,1,0,0,5,3,4,0,0,0,0,0,1,0,5,0.75,1,1,38,1192
PRODUCT,2,5,25,1,14,14,2,0,0,0,1,0,0,0,1,0,0,3,3,3,0,0,0,0,0,0,0,3,4.0,6,1,29,221
LOGIN,2,2,9,1,9,3,2,1,1,1,1,0,0,0,1,1,0,4,1,4,3,0,0,0,0,0,0,0,4.0,6,1,42,106
LOGIN,3,1,6,1,8,7,2,1,1,0,0,1,0,0,1,0,0,5,5,3,3,0,0,0,0,0,0,0,5.0,5,1,40,159
PRODUCT,3,7,17,2,19,13,3,0,0,0,0,0,0,1,1,0,0,4,1,1,0,0,1,1,0,0,0,4,2.5,3,2,29,1118
SETTINGS,8,7,15,4,12,2,1,1,0,0,8,4,1,1,1,0,0,4,2,8,0,0,2,1,0,0,0,0,5.0,7,0,38,141
CHECKOUT,17,4,26,1,12,4,2,0,0,0,1,2,0,0,1,0,0,3,1,2,0,0,1,0,5,1,0,0,22.0,25,2,34,189
CHECKOUT,17,0,13,2,9,4,2,2,0,0,1,3,0,0,0,0,0,7,3,5,1,0,0,0,7,0,0,0,10.5,14,0,48,429
LOGIN,3,2,6,1,14,12,2,0,2,1,0,1,0,0,1,0,0,7,1,3,7,0,2,0,0,0,0,0,5.0,7,1,46,244
SEARCH,1,4,69,4,17,6,11,0,0,0,3,1,1,0,1,0,0,6,1,2,0,0,5,0,0,0,0,0,1.25,1,0,25,306
CHECKOUT,16,5,22,2,11,6,3,0,0,0,0,2,0,1,0,0,0,5,3,4,0,1,0,0,4,0,0,0,10.0,14,2,39,431
PROFILE,4,6,21,3,5,6,2,1,0,0,0,0,0,1,1,1,0,3,3,3,0,0,1,0,0,0,10,0,1.67,2,1,28,559
PRODUCT,3,5,21,2,19,9,0,1,0,0,1,0,0,0,1,0,0,2,3,3,0,0,2,0,0,0,0,3,3.0,5,2,35,1707
SETTINGS,9,10,24,5,11,4,2,0,0,0,7,6,0,1,1,1,0,3,1,0,0,0,0,0,0,0,0,0,4.8,6,2,20,478
UNKNOWN,10,3,29,2,10,6,0,0,0,0,1,0,0,1,1,1,0,2,2,3,0,0,1,0,0,0,0,0,6.5,9,2,46,816
CART,2,9,19,1,8,6,4,0,0,0,1,0,1,1,1,0,0,1,1,3,0,1,1,6,3,0,1,0,3.0,3,0,27,304
PROFILE,9,4,24,2,3,5,0,0,0,0,1,0,0,1,1,1,1,3,1,2,0,1,1,0,0,1,5,0,5.0,5,0,51,247
UNKNOWN,11,2,22,0,9,8,1,2,0,0,1,0,0,1,1,1,0,3,1,4,0,0,2,0,0,0,0,0,0.0,0,1,38,451
PROFILE,5,2,16,3,4,3,4,2,0,0,0,1,0,1,1,0,0,5,3,3,0,0,0,0,0,0,7,0,2.0,2,0,47,339
LOGIN,5,3,7,1,10,5,2,0,1,0,0,0,0,0,1,0,0,7,3,5,4,0,0,0,0,0,0,0,6.0,10,1,17,78
ERROR,0,2,5,1,0,6,2,0,0,0,1,1,1,0,1,0,0,2,5,6,0,0,1,1,0,0,0,1,3.0,3,1,19,10
CHECKOUT,16,5,21,1,6,3,1,0,0,0,0,4,0,0,0,0,0,6,3,1,0,0,0,0,6,0,0,0,21.0,23,1,41,335
SEARCH,3,3,77,3,27,7,9,1,0,0,0,0,1,1,1,0,0,8,1,6,1,0,6,0,0,0,0,0,1.33,2,1,22,869
PROFILE,4,10,20,4,4,9,1,1,0,0,1,1,0,0,1,1,0,4,2,4,1,0,2,0,0,0,7,0,1.75,2,1,45,419
CART,4,9,17,1,5,3,5,2,0,0,1,1,0,1,0,0,0,6,3,4,0,0,0,7,2,0,0,0,7.0,8,1,58,235
REGISTER,5,4,7,1,11,7,1,1,1,1,1,3,1,1,1,1,0,6,2,0,0,6,1,0,0,0,0,0,10.0,10,1,22,215
ERROR,3,2,2,0,2,4,4,0,0,0,0,0,0,1,1,0,0,7,3,4,1,0,0,1,0,0,1,0,0.0,0,0,18,80
UNKNOWN,11,4,18,0,14,4,4,0,0,0,1,1,0,1,1,1,0,3,5,2,0,0,1,0,0,0,0,0,0.0,0,1,36,814
LOGIN,4,1,7,1,8,3,6,0,1,1,0,0,0,1,1,0,0,16,1,3,5,0,0,0,0,0,0,0,5.0,5,1,38,145
CHECKOUT,13,2,16,1,8,5,1,0,0,0,3,4,0,0,0,0,0,8,0,2,1,0,0,0,3,0,0,0,22.0,27,2,41,231
UNKNOWN,9,6,14,2,4,4,1,0,0,0,3,0,1,1,1,1,0,9,0,6,0,0,0,1,0,0,0,0,6.0,8,0,31,314
CART,3,11,15,3,6,6,2,0,0,0,1,0,0,1,1,1,0,11,2,3,1,0,0,5,3,0,0,0,2.0,2,2,25,402
HOME,2,6,71,2,40,12,2,1,0,0,0,1,1,1,0,1,0,7,1,3,1,0,0,0,0,0,1,0,2.0,2,1,46,1054
PRODUCT,3,9,18,2,16,10,0,0,0,0,2,0,0,1,1,0,0,3,4,3,1,0,1,0,0,0,0,5,3.0,3,1,23,857
SETTINGS,6,6,27,3,10,9,2,2,0,0,11,11,0,1,1,0,1,1,3,1,0,0,0,0,0,0,0,0,9.33,13,0,34,95
PRODUCT,1,6,27,0,17,11,2,0,0,0,0,1,0,1,1,1,0,2,3,2,0,0,0,0,0,1,0,4,0.0,0,0,30,825
CHECKOUT,11,4,27,1,13,6,0,0,0,0,1,2,0,0,0,0,0,6,3,4,0,0,1,1,8,0,0,0,16.0,25,2,38,254
CART,2,14,17,1,10,5,3,2,0,0,1,1,0,1,1,1,0,6,1,4,0,0,0,8,1,1,0,0,4.0,6,0,46,310
PAYMENT,11,2,22,1,8,6,2,1,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,1,0,4,0,0,11.0,13,0,35,209
CART,3,9,11,0,5,2,2,0,0,0,0,0,0,1,1,0,1,7,2,4,0,0,0,6,3,0,0,0,0.0,0,0,47,501
LOGIN,5,1,10,1,8,4,1,1,2,0,1,0,0,0,1,1,0,6,1,1,4,0,0,0,0,0,0,0,7.0,10,1,52,107
UNKNOWN,13,9,23,4,10,7,0,1,0,0,0,0,0,0,1,0,0,5,1,2,0,0,0,1,0,0,1,0,3.25,3,0,27,516
CHECKOUT,12,1,14,2,12,5,1,1,0,0,1,6,0,0,1,0,0,6,0,4,1,0,0,1,5,0,0,0,11.5,13,4,31,328
PAYMENT,7,1,26,1,10,6,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,7,0,0,8.0,10,1,38,211
UNKNOWN,6,4,29,2,4,7,0,1,0,0,1,0,0,1,1,1,0,3,1,2,0,0,1,0,0,0,0,0,4.5,7,2,42,594
CART,2,8,21,0,12,7,5,0,0,0,2,0,0,0,1,1,0,6,3,3,0,0,1,8,2,0,0,0,0.0,0,0,13,506
PROFILE,3,6,27,3,3,3,2,0,0,0,6,0,1,1,1,0,0,4,2,1,0,0,0,1,0,0,4,0,3.33,5,1,22,10
LOGIN,3,3,4,1,10,4,1,0,1,1,2,0,0,1,1,1,0,3,3,1,3,0,2,0,0,0,1,0,6.0,6,1,46,208
CART,3,7,27,1,6,3,8,2,0,0,1,0,0,1,1,0,0,3,3,3,0,0,0,7,4,0,0,0,4.0,4,0,45,488
PRODUCT,3,10,18,3,16,15,0,0,0,0,1,0,1,1,1,0,1,4,5,1,0,0,0,0,0,0,0,7,2.0,3,2,34,1047
PROFILE,3,4,22,1,5,5,0,1,0,0,1,2,1,1,0,0,0,1,1,2,0,0,0,1,0,1,7,0,7.0,10,1,53,359
SETTINGS,7,9,27,2,7,8,0,1,0,0,11,3,1,1,1,1,0,6,5,2,0,0,2,0,0,0,0,1,12.0,20,3,36,324
HOME,6,1,55,1,23,18,3,1,0,0,0,1,1,1,1,0,0,5,5,1,4,0,3,0,1,0,0,0,8.0,13,1,17,851
PRODUCT,3,3,25,1,26,12,1,0,0,0,1,0,0,1,1,0,0,2,3,4,1,1,0,0,0,0,0,3,4.0,5,0,45,838
CART,5,8,12,1,8,2,3,4,0,0,2,2,0,1,1,0,0,6,2,6,0,0,0,4,2,0,0,1,9.0,15,0,50,575
SEARCH,3,5,65,1,21,7,5,1,0,0,1,3,1,1,1,0,0,4,1,2,0,0,13,0,0,0,0,0,8.0,10,1,36,583
PAYMENT,7,4,16,2,9,6,3,0,0,0,1,0,0,0,1,1,0,7,0,5,0,0,0,1,0,6,0,0,5.0,8,2,26,324
UNKNOWN,10,4,20,0,17,8,3,0,0,0,3,0,0,1,1,0,0,5,1,6,0,0,0,0,0,0,0,0,0.0,0,1,20,518
PROFILE,6,6,22,2,3,6,2,0,0,0,1,0,0,1,1,1,0,9,2,2,1,0,1,0,0,0,6,0,3.5,3,0,36,434
PROFILE,9,6,26,2,3,2,2,2,0,0,0,0,1,1,1,1,0,4,2,2,1,0,0,0,0,0,8,0,7.0,12,5,27,374
LOGIN,5,4,6,1,13,5,3,0,2,1,1,0,1,1,1,1,0,3,2,2,6,0,2,0,0,0,1,0,7.0,11,1,21,140
CART,4,11,18,2,5,6,2,2,0,0,1,0,0,0,1,1,0,4,1,3,0,0,0,8,3,0,0,1,2.5,2,0,52,319
SETTINGS,5,6,10,2,8,2,0,2,0,0,11,4,0,1,1,0,0,2,2,1,0,0,0,1,0,0,0,0,10.5,18,1,36,534
PAYMENT,9,2,11,2,15,2,1,1,0,0,0,0,1,0,0,0,0,8,1,3,1,0,0,0,0,8,0,0,4.5,5,0,42,104
SETTINGS,4,13,15,1,11,7,3,2,0,0,11,5,0,1,1,0,0,3,0,3,0,0,0,0,0,0,0,0,20.0,25,0,30,478
HOME,6,0,71,3,39,13,1,0,0,0,1,0,1,1,0,0,0,2,3,2,1,0,1,0,0,0,0,1,2.67,4,1,42,272
SEARCH,2,0,64,1,17,5,6,1,0,0,2,2,1,1,1,0,0,4,2,5,1,0,7,0,0,0,0,0,7.0,10,1,28,475
SETTINGS,5,14,30,4,17,7,0,0,0,0,16,4,1,1,1,1,0,9,0,5,1,0,0,0,0,0,0,0,6.5,8,1,24,334
LOGIN,4,2,11,1,11,6,0,1,2,1,1,0,0,0,1,1,0,3,1,4,5,0,0,0,0,1,0,0,6.0,9,1,46,164
CHECKOUT,14,4,20,2,7,4,2,1,0,0,0,4,1,0,0,0,0,4,2,4,0,0,2,0,5,0,1,0,9.0,9,0,52,442
PAYMENT,6,4,23,1,10,6,0,1,0,0,2,1,1,0,0,0,0,3,1,1,1,0,3,2,0,7,0,0,10.0,13,1,42,203
ERROR,0,1,5,0,2,5,0,0,0,0,1,1,0,1,1,0,0,2,2,7,0,1,0,0,0,0,1,0,0.0,0,0,12,84
CART,2,9,26,2,6,2,8,2,0,0,1,1,0,1,1,0,0,3,5,5,1,0,0,7,1,0,0,0,2.0,2,0,25,567
PROFILE,4,9,24,3,4,3,1,1,0,0,0,0,0,1,1,0,0,6,4,2,0,0,1,0,0,0,6,0,1.67,2,1,21,593
HOME,2,4,75,2,26,13,2,1,0,0,3,0,1,1,1,0,0,8,0,2,2,0,0,1,0,1,0,0,2.5,3,0,28,1030
ERROR,1,1,1,0,1,2,2,0,0,0,0,0,0,1,1,1,0,1,4,3,0,0,0,0,0,0,0,1,0.0,0,0,9,46
PROFILE,5,4,23,2,1,7,3,0,0,0,1,1,0,1,1,1,0,7,1,2,0,0,0,0,0,0,8,0,4.0,4,1,42,361
